Match_ID,Player_Name,Team,Opposition,Runs,NotOut,Mins,BF,4s,6s,SR,Inns,Ground,Start Date,Match_Winner,Margin
T20I # 1643,NG Collins,Finland,Sweden,22,0,-,30,2,0,73.33,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,AK Mohan,Finland,Sweden,4,0,-,4,1,0,100,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,M Jenkinson,Finland,Sweden,4,0,-,10,0,0,40,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,VS Padhaal,Finland,Sweden,17,0,-,20,0,1,85,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,PF Gallagher,Finland,Sweden,18,0,-,11,2,1,163.63,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,JOP Scamans,Finland,Sweden,22,0,-,18,2,1,122.22,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,MB Tambe,Finland,Sweden,3,0,-,4,0,0,75,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Amjad Sher,Finland,Sweden,18,0,-,9,3,1,200,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Raaz Mohammad,Finland,Sweden,0,0,-,1,0,0,0,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Mohammad Asaduzzaman,Finland,Sweden,1*,1,-,1,0,0,100,1,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Ismaeel Zia,Sweden,Finland,0,0,-,5,0,0,0,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Umar Nawaz,Sweden,Finland,19,0,-,32,2,1,59.37,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Waqas Haider,Sweden,Finland,4,0,-,3,1,0,133.33,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,A Venkatesh,Sweden,Finland,35,0,-,43,2,0,81.39,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Imal Zuwak,Sweden,Finland,3,0,-,6,0,0,50,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,W Boshoff,Sweden,Finland,9,0,-,12,0,0,75,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Azam Khalil,Sweden,Finland,12,0,-,12,1,0,100,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Zaker Taqawi,Sweden,Finland,3*,1,-,3,0,0,100,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Hamid Mahmood,Sweden,Finland,7*,1,-,4,1,0,175,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,Lemar Momand,Sweden,Finland,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1643,L Karlsson,Sweden,Finland,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Finland,12 runs
T20I # 1642,RG Mukasa,Uganda,P.N.G.,9,0,-,12,1,0,75,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,S Ssesazi,Uganda,P.N.G.,78,0,-,48,7,4,162.5,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,RB Patel,Uganda,P.N.G.,2,0,-,6,0,0,33.33,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,Riazat Ali Shah,Uganda,P.N.G.,48,0,-,44,3,2,109.09,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,DM Nakrani,Uganda,P.N.G.,13*,1,-,7,1,1,185.71,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,F Akankwasa,Uganda,P.N.G.,6*,1,-,3,1,0,200,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,F Achelam,Uganda,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,K Waiswa,Uganda,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,H Ssenyondo,Uganda,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,C Kyewuta,Uganda,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,F Nsubuga,Uganda,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,L Siaka,P.N.G.,Uganda,18,0,-,11,1,1,163.63,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,A Vala,P.N.G.,Uganda,93*,1,-,47,7,6,197.87,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,CJA Amini,P.N.G.,Uganda,0,0,-,5,0,0,0,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,S Bau,P.N.G.,Uganda,41*,1,-,37,2,1,110.81,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,N Vanua,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,HGV Vare,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,SI Kamea,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,TP Ura,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,D Ravu,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,R Hekure,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1642,SK Atai,P.N.G.,Uganda,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,P.N.G.,8 wickets
T20I # 1641,Nizakat Khan,Hong Kong,Netherlands,60,0,-,55,7,1,109.09,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Aizaz Khan,Hong Kong,Netherlands,8,0,-,8,1,0,100,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Babar Hayat,Hong Kong,Netherlands,12,0,-,8,1,1,150,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,KD Shah,Hong Kong,Netherlands,13,0,-,14,0,1,92.85,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Yasim Murtaza,Hong Kong,Netherlands,6,0,-,7,1,0,85.71,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Zeeshan Ali,Hong Kong,Netherlands,5,0,-,6,0,0,83.33,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Shahid Wasif,Hong Kong,Netherlands,5,0,-,6,0,0,83.33,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,SS McKechnie,Hong Kong,Netherlands,1,0,-,2,0,0,50,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Haroon Arshad,Hong Kong,Netherlands,0,0,-,1,0,0,0,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Ehsan Khan,Hong Kong,Netherlands,0,0,-,1,0,0,0,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Mohammad Ghazanfar,Hong Kong,Netherlands,0*,1,-,1,0,0,0,1,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,SJ Myburgh,Netherlands,Hong Kong,11,0,-,10,0,1,110,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,"MP O'Dowd",Netherlands,Hong Kong,45,0,-,27,8,1,166.66,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,BFW de Leede,Netherlands,Hong Kong,36*,1,-,27,3,1,133.33,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,TLW Cooper,Netherlands,Hong Kong,20,0,-,15,1,1,133.33,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,SA Edwards,Netherlands,Hong Kong,1*,1,-,1,0,0,100,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,TJG Pringle,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,FJ Klaassen,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,LV van Beek,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,AT Nidamanuru,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,PA van Meekeren,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1641,Shariz Ahmad,Netherlands,Hong Kong,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Netherlands,7 wickets
T20I # 1640,Alexandros Karvelas,Greece,Italy,10,0,-,13,1,0,76.92,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,S Bogdos,Greece,Italy,19,0,-,38,1,0,50,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,G Fatouros,Greece,Italy,15,0,-,18,1,1,83.33,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,A Manousis,Greece,Italy,0,0,-,1,0,0,0,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,A Karvelas,Greece,Italy,10,0,-,20,1,0,50,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,AS Mehmi,Greece,Italy,6,0,-,17,0,0,35.29,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,Aslam Mohammad,Greece,Italy,2*,1,-,12,0,0,16.66,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,C Bogdanos,Greece,Italy,0*,1,-,2,0,0,0,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,A Gasteratos,Greece,Italy,DNB,NA,-,-,-,-,-,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,GC Galanis,Greece,Italy,DNB,NA,-,-,-,-,-,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,P Magafas,Greece,Italy,DNB,NA,-,-,-,-,-,1,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,J Mosca,Italy,Greece,3,0,-,7,0,0,42.85,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,BBJL Perera,Italy,Greece,23*,1,-,28,1,1,82.14,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,AJ Mosca,Italy,Greece,34*,1,-,33,4,1,103.03,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,Bashar Khan,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,CJPF Kalugamage,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,Ali Hasan,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,Manpreet Singh,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,GK Berg,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,HJ Manenti,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,M Campopiano,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1640,GP Meade,Italy,Greece,DNB,NA,-,-,-,-,-,2,Vantaa,12-Jul-22,Italy,9 wickets
T20I # 1639,Shoaib Ahmed,Cyprus,Isle of Man,25,0,-,23,4,0,108.69,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,AUKDS Kalugala,Cyprus,Isle of Man,6,0,-,5,0,1,120,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,CPPM Sadun,Cyprus,Isle of Man,22,0,-,17,3,1,129.41,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,Gurpratap Singh,Cyprus,Isle of Man,10,0,-,13,0,1,76.92,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,Scott Austin,Cyprus,Isle of Man,4,0,-,5,0,0,80,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,R Mazumder,Cyprus,Isle of Man,9,0,-,9,1,0,100,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,NK Tiwari,Cyprus,Isle of Man,18,0,-,24,1,1,75,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,Tejwinder Singh,Cyprus,Isle of Man,0,0,-,1,0,0,0,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,SN Pathirana,Cyprus,Isle of Man,7,0,-,6,0,0,116.66,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,SRMJJ Arachchilage,Cyprus,Isle of Man,6,0,-,10,0,0,60,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,Riyaz Kajalwala,Cyprus,Isle of Man,0*,1,-,3,0,0,0,1,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,A McAuley,Isle of Man,Cyprus,28,0,-,31,0,1,90.32,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,N Knights,Isle of Man,Cyprus,0,0,-,1,0,0,0,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,G Burrows,Isle of Man,Cyprus,69*,1,-,45,4,3,153.33,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,C Hartmann,Isle of Man,Cyprus,13*,1,-,14,1,0,92.85,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,K Cawte,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,MJ Ansell,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,J Butler,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,EF Beard,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,CJ Langford,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,D Jansen,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1639,JA Burrows,Isle of Man,Cyprus,DNB,NA,-,-,-,-,-,2,Kerava,12-Jul-22,Isle of Man,8 wickets
T20I # 1638,CR Ervine,Zimbabwe,Jersey,4,0,-,5,1,0,80,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,RW Chakabva,Zimbabwe,Jersey,6,0,-,7,1,0,85.71,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,SC Williams,Zimbabwe,Jersey,57,0,-,39,7,0,146.15,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,W Madhevere,Zimbabwe,Jersey,1,0,-,5,0,0,20,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,Sikandar Raza,Zimbabwe,Jersey,18,0,-,21,0,1,85.71,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,M Shumba,Zimbabwe,Jersey,10,0,-,12,0,0,83.33,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,RP Burl,Zimbabwe,Jersey,11,0,-,13,0,0,84.61,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,LM Jongwe,Zimbabwe,Jersey,29*,1,-,13,1,2,223.07,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,WP Masakadza,Zimbabwe,Jersey,2,0,-,5,0,0,40,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,B Muzarabani,Zimbabwe,Jersey,0*,1,-,0,0,0,-,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,TL Chatara,Zimbabwe,Jersey,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,HL Carlyon,Jersey,Zimbabwe,45,0,-,56,3,0,80.35,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,NA Greenwood,Jersey,Zimbabwe,10,0,-,7,2,0,142.85,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,AM Tribe,Jersey,Zimbabwe,21,0,-,23,3,0,91.3,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,JW Jenner,Jersey,Zimbabwe,3,0,-,6,0,0,50,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,BDH Stevens,Jersey,Zimbabwe,3,0,-,5,0,0,60,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,B Ward,Jersey,Zimbabwe,35*,1,-,20,3,2,175,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,JTS Sumerauer,Jersey,Zimbabwe,0*,1,-,3,0,0,0,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,DG Blampied,Jersey,Zimbabwe,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,EJB Miles,Jersey,Zimbabwe,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,CW Perchard,Jersey,Zimbabwe,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1638,JSE Dunford,Jersey,Zimbabwe,DNB,NA,-,-,-,-,-,2,Bulawayo,12-Jul-22,Zimbabwe,23 runs
T20I # 1637,SR Taylor,U.S.A.,Singapore,58,0,-,31,7,2,187.09,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,MD Patel,U.S.A.,Singapore,39,0,-,22,3,2,177.27,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,Aaron Jones,U.S.A.,Singapore,10,0,-,10,1,0,100,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,JS Malhotra,U.S.A.,Singapore,58,0,-,33,2,4,175.75,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,G Singh,U.S.A.,Singapore,10,0,-,11,1,0,90.9,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,MO Kain,U.S.A.,Singapore,3,0,-,4,0,0,75,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,SJ Modani,U.S.A.,Singapore,11*,1,-,6,1,0,183.33,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,NK Patel,U.S.A.,Singapore,2*,1,-,3,0,0,66.66,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,J Theron,U.S.A.,Singapore,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,SN Netravalkar,U.S.A.,Singapore,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,CAH Stevenson,U.S.A.,Singapore,DNB,NA,-,-,-,-,-,1,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,R Rohan,Singapore,U.S.A.,3,0,-,5,0,0,60,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,S Chandramohan,Singapore,U.S.A.,5,0,-,8,1,0,62.5,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,Aman Desai,Singapore,U.S.A.,0,0,-,1,0,0,0,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,Manpreet Singh,Singapore,U.S.A.,0,0,-,4,0,0,0,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,A Mutreja,Singapore,U.S.A.,7,0,-,8,1,0,87.5,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,Janak Prakash,Singapore,U.S.A.,13,0,-,13,2,0,100,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,U Aryaman Sunil,Singapore,U.S.A.,12,0,-,12,3,0,100,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,V Baskaran,Singapore,U.S.A.,4,0,-,11,0,0,36.36,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,A Krishna,Singapore,U.S.A.,21*,1,-,22,2,0,95.45,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,Amjad Mahboob,Singapore,U.S.A.,2,0,-,3,0,0,66.66,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1637,AR Puri,Singapore,U.S.A.,1,0,-,5,0,0,20,2,Bulawayo,12-Jul-22,U.S.A.,132 runs
T20I # 1636,"MP O'Dowd",Netherlands,P.N.G.,32,0,-,27,5,0,118.51,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,SJ Myburgh,Netherlands,P.N.G.,39,0,-,24,4,1,162.5,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,SA Edwards,Netherlands,P.N.G.,6,0,-,7,0,0,85.71,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,TLW Cooper,Netherlands,P.N.G.,7,0,-,5,1,0,140,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,BFW de Leede,Netherlands,P.N.G.,33,0,-,27,2,0,122.22,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,AT Nidamanuru,Netherlands,P.N.G.,9,0,-,11,1,0,81.81,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,TJG Pringle,Netherlands,P.N.G.,3,0,-,4,0,0,75,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,LV van Beek,Netherlands,P.N.G.,19*,1,-,14,0,1,135.71,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,FJ Klaassen,Netherlands,P.N.G.,1*,1,-,1,0,0,100,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,PA van Meekeren,Netherlands,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,Shariz Ahmad,Netherlands,P.N.G.,DNB,NA,-,-,-,-,-,1,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,L Siaka,P.N.G.,Netherlands,11,0,-,17,1,0,64.7,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,A Vala,P.N.G.,Netherlands,6,0,-,4,1,0,150,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,CJA Amini,P.N.G.,Netherlands,21,0,-,26,2,1,80.76,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,S Bau,P.N.G.,Netherlands,35,0,-,34,3,0,102.94,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,TP Ura,P.N.G.,Netherlands,2,0,-,7,0,0,28.57,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,N Vanua,P.N.G.,Netherlands,7,0,-,9,0,0,77.77,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,R Hekure,P.N.G.,Netherlands,0,0,-,1,0,0,0,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,HGV Vare,P.N.G.,Netherlands,9,0,-,8,1,0,112.5,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,SK Atai,P.N.G.,Netherlands,2,0,-,5,0,0,40,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,D Ravu,P.N.G.,Netherlands,4*,1,-,6,1,0,66.66,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1636,SI Kamea,P.N.G.,Netherlands,0,0,-,1,0,0,0,2,Bulawayo,11-Jul-22,Netherlands,52 runs
T20I # 1635,Nizakat Khan,Hong Kong,Uganda,4,0,-,4,0,0,100,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Aizaz Khan,Hong Kong,Uganda,7,0,-,6,1,0,116.66,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Babar Hayat,Hong Kong,Uganda,9,0,-,24,0,0,37.5,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,KD Shah,Hong Kong,Uganda,37,0,-,46,2,0,80.43,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Zeeshan Ali,Hong Kong,Uganda,11,0,-,15,0,0,73.33,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Haroon Arshad,Hong Kong,Uganda,1,0,-,2,0,0,50,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Yasim Murtaza,Hong Kong,Uganda,3,0,-,5,0,0,60,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Ehsan Khan,Hong Kong,Uganda,6*,1,-,7,0,0,85.71,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,SS McKechnie,Hong Kong,Uganda,2,0,-,7,0,0,28.57,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,A Shukla,Hong Kong,Uganda,0,0,-,1,0,0,0,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Mohammad Ghazanfar,Hong Kong,Uganda,2*,1,-,3,0,0,66.66,1,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,RG Mukasa,Uganda,Hong Kong,6,0,-,7,1,0,85.71,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,S Ssesazi,Uganda,Hong Kong,0,0,-,1,0,0,0,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,RB Patel,Uganda,Hong Kong,16,0,-,17,3,0,94.11,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,K Waiswa,Uganda,Hong Kong,0,0,-,1,0,0,0,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,Riazat Ali Shah,Uganda,Hong Kong,28*,1,-,41,2,0,68.29,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,DM Nakrani,Uganda,Hong Kong,11,0,-,9,1,1,122.22,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,F Akankwasa,Uganda,Hong Kong,7,0,-,14,1,0,50,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,F Achelam,Uganda,Hong Kong,1,0,-,11,0,0,9.09,2,Bulawayo,11-Jul-22,Uganda,2 wickets
T20I # 1635,F Nsubuga,Uganda,Hong Kong,10,0,-,15,1,0,66.66,2,Bulawayo,11-Jul-22,Uganda,2 wickets
